SOLICITUD;ESTADO_SOLICITUD;F_SOLCIITUD;F_CARGUE_SOLICITUD;Tipo_Op;ORIGEN;DESTINO;OBSERVACIONES;VIAJE;PLACA;FECHA CITA;CLIENTE;CANAL DE DISTRIBUCIÓN;NEGOCIO;CUMPLE;SEGUIMIENTO;CAUSA;ASIGNADA ;ABECEDARIO;CONS;MES;DIA;CITA REPRO.;TIPOLOGIA;PROPIETARIO;ConductorNombre;ConductorCel;
S2-365531;Confirmada;12/04/2019;12/04/2019;URBANO;RIONEGRO;SABANETA;ITAGUI-ENVIGADO-SABANETA- MEDELLIN REGUERO CLIENTES SODIMAC COL. S.A. (INDUSTRIA CITA SABADO 13 ABRIL 6AM// LLEVA CLIENTE RECOMENDADO DE JULIETH PARA DESCARGAR EN PLANTA SM PREGUNTAR ALEXANDER HIGUITA 756407 5000 15 TAZ085;VS-816561;TAZ085;13/04/2019 6:00;SD INDUSTRIALES;AUTOSERVICO ;CORLANC;SI;;;;;;;;;;;;;
S2-362434;Confirmada;09/04/2019;11/04/2019;NACIONAL;SOPO;POPAYAN;DISTRIBUIDORA CERAMICAS MODE CITA SABADO 13 DE ABRIL 7 AM MULA CARROZADA;VS-813201;TFV954;13/04/2019 7:00;DISTRIBUIDORA CERAMICAS MODERNA DEL;DETALLISTA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-362785;Confirmada;09/04/2019;10/04/2019;NACIONAL;GIRARDOTA;PASTO;CITA CRITICA  12  ABRIL  7   AM  ELMER SCHNEIDER CASA ANDINA SAS-CITA CRITICA ABRIL 13 7 AM COLOMBIANA DE COMERCIO S.A. (PAST);;;13/04/2019 7:00;COLOMBIANA DE COMERCIO S.A.;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-363397;;10/04/2019;11/04/2019;CROSSDOCKING TRAMO 1;GIRARDOTA;GALAPA;CEDIS GALAPA: CITA CRITICA 13.04.2019_07HR //;;;13/04/2019 7:00;CD GALAPA;#N/A;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-363540;Confirmada;10/04/2019;12/04/2019;NACIONAL;SOPO;CARTAGENA;COMPARTIDO CON: S2-363511 // CARGUE COMPARTIDO EN SP Y SF // PRODIVERSO: CITA: ABC DE LAS CONSTRUCCIONES: 16.04.2019_7HR // CITA: SOCIEDAD PORTUARIA SAN ANDRES Y PROVIDEN: 16.04.2019_13HR ( VH EN PLANACHA // PALLETIZADO TIPO EXPORACIÓN ) // EL PERSONAL DE;VS-814238;SKY904;13/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;REVESTIMIENTO;SI;.;;;;;;;;;;;;
S2-365066;Confirmada;12/04/2019;12/04/2019;URBANO;MADRID;FUNZA;FUNZA 2 CITA CORBETA FUNZA SE ENTREGA EL SABADO 13 DE ABRIL 7 AM;VS-815891;SMP510;13/04/2019 7:00;COLOMBIANA DE COMERCIO S.A.;MAYORISTA ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-365084;Confirmada;12/04/2019;13/04/2019;NACIONAL;MADRID;SOGAMOSO;SOGAMOSO 4,5 CITA SABADO 13 DE ABRIL 7 AM;VS-815984;SRM766;13/04/2019 7:00;PRODIVERSO;CONTRUCTOR ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-365096;Confirmada;12/04/2019;12/04/2019;URBANO;SABANETA;MEDELLIN;MEDELLIN BODEGAS PISENDE CITA SABADO 13 ABRIL 7AM 755787 29,9 1;VS-816121;SNM483;13/04/2019 7:00;BODEGAS PISENDE S.A.S;DETALLISTA;SUMICOL;SI;;;;;;;;;;;;;
S2-365098;Confirmada;12/04/2019;12/04/2019;URBANO;SABANETA;BARBOSA;BELLO- BARBOSA PORTON DEL NORTE CITA SABADO 13 ABRIL 11 AM //SALA BELLO CITA SABADO 13 ABRIL 7AM  //QUINCHIA MUNERA RENED ALEJAN//QUINCHIA MUNERA RENED ALEJANDRO 755948 8,6 3;VS-816264;CGZ806;13/04/2019 7:00;SALA BELLO;#N/A;SUMICOL;SI;;;;;;;;;;;;;
S2-365102;Confirmada;12/04/2019;12/04/2019;URBANO;SABANETA;MEDELLIN;ENVIGADO-MEDELLIN PINTURAS Y YESOS S.A CITA SABADO 13 ABRIL 7AM // BALDOCER LTDA (MED) 756030 4,4 2;VS-816152;TMV563;13/04/2019 7:00;PINTURAS Y YESOS S.A;DETALLISTA;SUMICOL;SI;;;;;;;;;;;;;
S2-362474;;09/04/2019;11/04/2019;NACIONAL;MADRID;BELLO;CITA BELLO SABADO 13 DE ABRIL LOTEADOS;;;13/04/2019 8:00;PRODIVERSO;CONTRUCTOR ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-362865;Confirmada;09/04/2019;10/04/2019;NACIONAL;SOPO;YUMBO;SODIMAC COL. S.A. (CALI NORTE) CITA VIERNES 12 DE ABRIL 6 AM // CITA SABADO 13 DE ABRIL CD YUMBO 8 AM;VS-813578;SZX918;13/04/2019 8:00;CD YUMBO;#N/A;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-363250;;10/04/2019;11/04/2019;NACIONAL;SOPO;DOSQUEBRADAS;13 ABRIL CITA CRITICA ENTREGAR EN  PLATAFORMA XD EJE CAFETERO DOSQUEBRADAS. NOTA  ESTIBAS PLATIFICADAS ZONA CON ALTA INTENSIDAD DE LLUVIA PARA EVITAR DAÑOS EN EL EMPAQUE---VIAEJE SINERGIA;;;13/04/2019 8:00;PRODIVERSO;CONTRUCTOR ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-364927;Confirmada;12/04/2019;12/04/2019;URBANO;SOPO;BOGOTA;TECHOS SAS (BOG)-13 DE ABRIL CITA 6 AM A 8 AM--ESTIBADO ENTREGA A GRANEL;VS-815773;TLN286;13/04/2019 8:00;TECHOS S.A.S;MAYORISTA ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-364930;Confirmada;12/04/2019;12/04/2019;URBANO;SOPO;BOGOTA;AC CD HC VENECIA-13 DE ABRIL CITA 6 AM A 8 AM SE MONTA CON BAJO PESO PARA VEHICULO DE FLOTA PROPIA;VS-815780;TFT522;13/04/2019 8:00;AC CD HC VENECIA;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-365012;Confirmada;12/04/2019;12/04/2019;URBANO;MADRID;BOGOTA;13 ABRIL CITA CRITICA  ZONA DE SUEÑOS EN SODIMAC COL. S.A. (NORTE)---NOTA DE ZONA DE SUEÑOS ESTAN REPORTANDO Q LES ESTA LLEGANDO EL PORDUCTO ROTO. POR FA SU AYUDA CON LA MANIPULACION DEL PRODUCTO---- EN (1000000502) DISTRIBUIDORA DE CERAMICAS COLOMBIA SAS;VS-815845;xaa397;13/04/2019 8:00;SD NORTE BOGOTA ;AUTOSERVICO ;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-365025;Confirmada;12/04/2019;12/04/2019;URBANO;MADRID;BOGOTA;13 ABR CITA CRITICA  EN AC29  AC CD HC VENECIA  CITA DE 6 AM A 8 AM  ----EN  ZONA DE SUEÑOS EN SODIMAC COL. S.A. (CAJICA)--EN SODIMAC COL. S.A. (CALIMA)--EN SODIMAC COL. S.A. (CALLE 80)---SODIMAC COL. S.A. (SUR)----NOTA DE ZONA DE SUEÑOS ESTAN REPORTANDO;VS-815908;QGQ060;13/04/2019 8:00;AC CD HC VENECIA;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-365035;Confirmada;12/04/2019;12/04/2019;URBANO;SOPO;BOGOTA;AC CD TC RICAURTE-13 DE ABRIL CITA 6 AM A 8 AM CITA ADICONAL PEDIDO URGENTE;VS-815857;TAZ099;13/04/2019 8:00;AC CD TC RICAURTE;ALMACENES CORONA;REVESTIMIENTO;SI;;;;;;;;;;;;;
S2-365083;Confirmada;12/04/2019;13/04/2019;NACIONAL;MADRID;DUITAMA;DUITAMA 4,5 CITA SABADO 13 DE ABRIL;VS-815960;SMK320;13/04/2019 8:00;PRODIVERSO;CONTRUCTOR ;BAÑOS y COCINAS;SI;;;;;;;;;;;;;
S2-362853;;09/04/2019;11/04/2019;NACIONAL;SOACHA;BUCARAMANGA;SODIMAC BUCARAMANGA CITA SABADO 13 ABRIL 6:00 A.M//AC PUERTA DEL SOL CITA SABADO 13 ABRIL 9:00 A.M//JHON NELSON RUBIANO//BOSQUES DEL VENADO;;;13/04/2019 9:00;AC CD CCI PUERTA DEL SOL;ALMACENES CORONA;SUMICOL;SI;.;;;;;;;;;;;;
